ID,Nome,Preço,Quantidade
1051,Alho,286.72,51
1052,Cenoura,573.44,52
1053,Batata,1.12,53
1054,Repolho,2.24,54
1055,Maionese,4.48,55
1056,Ketchup,8.96,56
1057,Mostarda,17.92,57
1058,Macarrão,35.84,58
1059,Miojo,71.68,59
1060,Sabão,143.36,60
1061,Perfume,286.72,61
1062,Shampoo,573.44,62
1063,Condicionador,1146.88,63
1064,Gilete,1.12,64
1065,Talheres,2.24,65
1066,Refrigerante,4.48,66
1067,Torta,8.96,67
1068,Frango,17.92,68
1069,Carne,35.84,69
1070,Vassoura,71.68,70
1071,Bucha,143.36,71
1072,Limpeza,286.72,72
1073,Sabonete,573.44,73
1074,Pão,1.12,74
1075,Alho,2.24,75
1076,Cenoura,4.48,76
1077,Batata,8.96,77
1078,Repolho,17.92,78
1079,Maionese,35.84,79
1080,Ketchup,71.68,80
1081,Mostarda,143.36,81
1082,Macarrão,286.72,82
1083,Miojo,573.44,83
1084,Sabão,1146.88,84
1085,Perfume,1.12,85
1086,Shampoo,2.24,86
1087,Condicionador,4.48,87
1088,Gilete,8.96,88
1089,Talheres,17.92,89
1090,Refrigerante,35.84,90
1091,Torta,71.68,91
1092,Frango,143.36,92
1093,Carne,286.72,93
1094,Vassoura,573.44,94
1095,Bucha,1.12,95
1096,Limpeza,2.24,96
1097,Sabonete,4.48,97
1098,Pão,8.96,98
1099,Alho,17.92,99
1100,Cenoura,35.84,100
1101,Batata,71.68,101
1102,Repolho,143.36,102
1103,Maionese,286.72,103
1104,Ketchup,573.44,104
1105,Mostarda,1146.88,105
1106,Macarrão,1.12,106
1107,Miojo,2.24,107
1108,Sabão,4.48,108
1109,Perfume,8.96,109
1110,Shampoo,17.92,110
1111,Condicionador,35.84,111
1112,Gilete,71.68,112
1113,Talheres,143.36,113
1114,Refrigerante,286.72,114
1115,Torta,573.44,115
1116,Frango,1.12,116
1117,Carne,2.24,117
1118,Vassoura,4.48,118
1119,Bucha,8.96,119
1120,Limpeza,17.92,120
1121,Sabonete,35.84,121
1122,Pão,71.68,122
1123,Alho,143.36,123
1124,Cenoura,286.72,124
1125,Batata,573.44,125
1126,Repolho,1146.88,126
1127,Maionese,1.12,127
1128,Ketchup,2.24,128
1129,Mostarda,4.48,129
1130,Macarrão,8.96,130
1131,Miojo,17.92,131
1132,Sabão,35.84,132
1133,Perfume,71.68,133
1134,Shampoo,143.36,134
1135,Condicionador,286.72,135
1136,Gilete,573.44,136
1137,Talheres,1.12,137
1138,Refrigerante,2.24,138
1139,Torta,4.48,139
1140,Frango,8.96,140
1141,Carne,17.92,141
1142,Vassoura,35.84,142
1143,Bucha,71.68,143
1144,Limpeza,143.36,144
1145,Sabonete,286.72,145
1146,Pão,573.44,146
1147,Alho,1146.88,147
1148,Cenoura,1.12,148
1149,Batata,2.24,149
1150,Repolho,4.48,150
1151,Maionese,8.96,151
1152,Ketchup,17.92,152
1153,Mostarda,35.84,153
1154,Macarrão,71.68,154
1155,Miojo,143.36,155
1156,Sabão,286.72,156
1157,Perfume,573.44,157
1158,Shampoo,1.12,158
1159,Condicionador,2.24,159
1160,Gilete,4.48,160
1161,Talheres,8.96,161
1162,Refrigerante,17.92,162
1163,Torta,35.84,163
1164,Frango,71.68,164
1165,Carne,143.36,165
1166,Vassoura,286.72,166
1167,Bucha,573.44,167
1168,Limpeza,1146.88,168
1169,Sabonete,1.12,169
1170,Pão,2.24,170
1171,Alho,4.48,171
1172,Cenoura,8.96,172
1173,Batata,17.92,173
1174,Repolho,35.84,174
1175,Maionese,71.68,175
1176,Ketchup,143.36,176
1177,Mostarda,286.72,177
1178,Macarrão,573.44,178
1179,Miojo,1.12,179
1180,Sabão,2.24,180
1181,Perfume,4.48,181
1182,Shampoo,8.96,182
1183,Condicionador,17.92,183
1184,Gilete,35.84,184
1185,Talheres,71.68,185
1186,Refrigerante,143.36,186
1187,Torta,286.72,187
1188,Frango,573.44,188
1189,Carne,1146.88,189
1190,Vassoura,1.12,190
1191,Bucha,2.24,191
1192,Limpeza,4.48,192
1193,Frango,8.96,193
1194,Carne,17.92,194
1195,Vassoura,35.84,195
1196,Bucha,71.68,196
1197,Limpeza,143.36,197
1198,Sabonete,286.72,198
1199,Pão,573.44,199
1200,Alho,1.12,200
1201,Cenoura,2.24,201
1202,Batata,4.48,202
1203,Repolho,8.96,203
1204,Maionese,17.92,204
1205,Ketchup,35.84,205
1206,Mostarda,71.68,206
1207,Macarrão,143.36,207
1208,Miojo,286.72,208
1209,Sabão,573.44,209
1210,Perfume,1146.88,210
1211,Shampoo,1.12,211
1212,Condicionador,2.24,212
1213,Gilete,4.48,213
1214,Talheres,8.96,214
1215,Refrigerante,17.92,215
1216,Torta,35.84,216
1217,Frango,71.68,217
1218,Carne,143.36,218
1219,Vassoura,286.72,219
1220,Bucha,573.44,220
1221,Limpeza,1.12,221
1222,Sabonete,2.24,222
1223,Pão,4.48,223
1224,Alho,8.96,224
1225,Cenoura,17.92,225
1226,Batata,35.84,226
1227,Repolho,71.68,227
1228,Maionese,143.36,228
1229,Ketchup,286.72,229
1230,Mostarda,573.44,230
1231,Macarrão,1146.88,231
1232,Miojo,1.12,232
1233,Sabão,2.24,233
1234,Perfume,4.48,234
1235,Shampoo,8.96,235
1236,Condicionador,17.92,236
1237,Gilete,35.84,237
1238,Talheres,71.68,238
1239,Refrigerante,143.36,239
1240,Torta,286.72,240
1241,Frango,573.44,241
1242,Carne,1.12,242
1243,Vassoura,2.24,243
1244,Bucha,4.48,244
1245,Limpeza,8.96,245
1246,Sabonete,17.92,246
1247,Pão,35.84,247
1248,Alho,71.68,248
1249,Cenoura,143.36,249
1250,Batata,286.72,250
1251,Repolho,573.44,251
1252,Maionese,1146.88,252
1253,Ketchup,1.12,253
1254,Mostarda,2.24,254
1255,Macarrão,4.48,255
1256,Miojo,8.96,256
1257,Sabão,17.92,257
1258,Perfume,35.84,258
1259,Shampoo,71.68,259
1260,Condicionador,143.36,260
1261,Gilete,286.72,261
1262,Talheres,573.44,262
1263,Refrigerante,1.12,263
1264,Torta,2.24,264
1265,Frango,4.48,265
1266,Carne,8.96,266
1267,Vassoura,17.92,267
1268,Bucha,35.84,268
1269,Limpeza,71.68,269
1270,Sabonete,143.36,270
1271,Pão,286.72,271
1272,Alho,573.44,272
1273,Cenoura,1146.88,273
1274,Batata,1.12,274
1275,Repolho,2.24,275
1276,Maionese,4.48,276
1277,Ketchup,8.96,277
1278,Mostarda,17.92,278
1279,Macarrão,35.84,279
1280,Miojo,71.68,280
1281,Sabão,143.36,281
1282,Perfume,286.72,282
1283,Shampoo,573.44,283
1284,Condicionador,1.12,284
1285,Gilete,2.24,285
1286,Talheres,4.48,286
1287,Refrigerante,8.96,287
1288,Torta,17.92,288
1289,Frango,35.84,289
1290,Carne,71.68,290
1291,Vassoura,143.36,291
1292,Bucha,286.72,292
1293,Limpeza,573.44,293
1294,Sabonete,1146.88,294
1295,Pão,1.12,295
1296,Alho,2.24,296
1297,Cenoura,4.48,297
1298,Batata,8.96,298
1299,Repolho,17.92,299
1300,Maionese,35.84,300
1301,Ketchup,71.68,301
1302,Mostarda,143.36,302
1303,Macarrão,286.72,303
1304,Miojo,573.44,304
1305,Sabão,1.12,305
1306,Perfume,2.24,306
1307,Shampoo,4.48,307
1308,Condicionador,8.96,308
1309,Gilete,17.92,309
1310,Talheres,35.84,310
1311,Refrigerante,71.68,311
1312,Torta,143.36,312
1313,Frango,286.72,313
1314,Carne,573.44,314
1315,Vassoura,1146.88,315
1316,Bucha,1.12,316
1317,Limpeza,2.24,317
1318,Sabonete,4.48,318
1319,Pão,8.96,319
1320,Alho,17.92,320
1321,Cenoura,35.84,321
1322,Batata,71.68,322
1323,Repolho,143.36,323
1324,Maionese,286.72,324
1325,Ketchup,573.44,325
1326,Mostarda,1.12,326
1327,Macarrão,2.24,327
1328,Miojo,4.48,328
1329,Sabão,8.96,329
1330,Perfume,17.92,330
1331,Shampoo,35.84,331
1332,Condicionador,71.68,332
1333,Gilete,143.36,333
1334,Talheres,286.72,334
1335,Refrigerante,573.44,335
1336,Torta,1146.88,336
1337,Frango,1.12,337
1338,Carne,2.24,338
1339,Vassoura,4.48,339
1340,Bucha,8.96,340
1341,Limpeza,17.92,341
1342,Sabonete,35.84,342
1343,Pão,71.68,343
1344,Alho,143.36,344
1345,Cenoura,286.72,345
1346,Batata,573.44,346
1347,Repolho,1.12,347
1348,Maionese,2.24,348
1349,Ketchup,4.48,349
1350,Mostarda,8.96,350
1351,Macarrão,17.92,351
1352,Miojo,35.84,352
1353,Sabão,71.68,353
1354,Perfume,143.36,354
1355,Shampoo,286.72,355
1356,Condicionador,573.44,356
1357,Gilete,1146.88,357
1358,Talheres,1.12,358
1359,Refrigerante,2.24,359
1360,Torta,4.48,360
1361,Frango,8.96,361
1362,Carne,17.92,362
1363,Vassoura,35.84,363
1364,Bucha,71.68,364
1365,Limpeza,143.36,365
1366,Sabonete,286.72,366
1367,Pão,573.44,367
1368,Alho,1.12,368
1369,Cenoura,2.24,369
1370,Batata,4.48,370
1371,Repolho,8.96,371
1372,Maionese,17.92,372
1373,Ketchup,35.84,373
1374,Mostarda,71.68,374
1375,Macarrão,143.36,375
1376,Miojo,286.72,376
1377,Sabão,573.44,377
1378,Perfume,1146.88,378
1379,Shampoo,1.12,379
1380,Condicionador,2.24,380
1381,Gilete,4.48,381
1382,Talheres,8.96,382
1383,Refrigerante,17.92,383
1384,Torta,35.84,384
1385,Frango,71.68,385
1386,Carne,143.36,386
1387,Vassoura,286.72,387
1388,Bucha,573.44,388
1389,Limpeza,1.12,389
1390,Sabonete,2.24,390
1391,Pão,4.48,391
1392,Alho,8.96,392
1393,Cenoura,17.92,393
1394,Batata,35.84,394
1395,Repolho,71.68,395
1396,Maionese,143.36,396
1397,Ketchup,286.72,397
1398,Mostarda,573.44,398
1399,Macarrão,1146.88,399
1400,Miojo,1.12,400
1401,Sabão,2.24,401
1402,Perfume,4.48,402
1403,Shampoo,8.96,403
1404,Condicionador,17.92,404
1405,Gilete,35.84,405
1406,Talheres,71.68,406
1407,Refrigerante,143.36,407
1408,Torta,286.72,408
1409,Frango,573.44,409
1410,Carne,1.12,410
1411,Vassoura,2.24,411
1412,Bucha,4.48,412
1413,Limpeza,8.96,413
1414,Sabonete,17.92,414
1415,Pão,35.84,415
1416,Alho,71.68,416
1417,Cenoura,143.36,417
1418,Batata,286.72,418
1419,Repolho,573.44,419
1420,Maionese,1146.88,420
1421,Ketchup,1.12,421
1422,Mostarda,2.24,422
1423,Macarrão,4.48,423
1424,Miojo,8.96,424
1425,Sabão,17.92,425
1426,Perfume,35.84,426
1427,Shampoo,71.68,427
1428,Condicionador,143.36,428
1429,Gilete,286.72,429
1430,Talheres,573.44,430
1431,Refrigerante,1.12,431
1432,Torta,2.24,432
1433,Frango,4.48,433
1434,Carne,8.96,434
1435,Vassoura,17.92,435
1436,Bucha,35.84,436
1437,Limpeza,71.68,437
1438,Sabonete,143.36,438
1439,Pão,286.72,439
1440,Alho,573.44,440
1441,Cenoura,1146.88,441
1442,Batata,1.12,442
1443,Repolho,2.24,443
1444,Maionese,4.48,444
1445,Ketchup,8.96,445
1446,Mostarda,17.92,446
1447,Macarrão,35.84,447
1448,Miojo,71.68,448
1449,Sabão,143.36,449
1450,Perfume,286.72,450
1451,Shampoo,573.44,451
1452,Condicionador,1.12,452
1453,Gilete,2.24,453
1454,Talheres,4.48,454
1455,Refrigerante,8.96,455
1456,Torta,17.92,456
1457,Frango,35.84,457
1458,Carne,71.68,458
1459,Vassoura,143.36,459
1460,Bucha,286.72,460
1461,Limpeza,573.44,461
1462,Sabonete,1146.88,462
1463,Pão,1.12,463
1464,Alho,2.24,464
1465,Cenoura,4.48,465
1466,Batata,8.96,466
1467,Repolho,17.92,467
1468,Maionese,35.84,468
1469,Ketchup,71.68,469
1470,Mostarda,143.36,470
1471,Macarrão,286.72,471
1472,Miojo,573.44,472
1473,Sabão,1.12,473
1474,Perfume,2.24,474
1475,Shampoo,4.48,475
1476,Condicionador,8.96,476
1477,Gilete,17.92,477
1478,Talheres,35.84,478
1479,Refrigerante,71.68,479
1480,Torta,143.36,480
1481,Frango,286.72,481
1482,Carne,573.44,482
1483,Vassoura,1146.88,483
1484,Bucha,1.12,484
1485,Limpeza,2.24,485
1486,Sabonete,4.48,486
1487,Pão,8.96,487
1488,Alho,17.92,488
1489,Cenoura,35.84,489
1490,Batata,71.68,490
1491,Repolho,143.36,491
1492,Maionese,286.72,492
1493,Ketchup,573.44,493
1494,Mostarda,1.12,494
1495,Macarrão,2.24,495
1496,Miojo,4.48,496
1497,Sabão,8.96,497
1498,Perfume,17.92,498
1499,Shampoo,35.84,499
1500,Condicionador,71.68,500
1501,Gilete,143.36,501
1502,Talheres,286.72,502
1503,Refrigerante,573.44,503
1504,Torta,1146.88,504
1505,Frango,1.12,505
1506,Carne,2.24,506
1507,Vassoura,4.48,507
1508,Bucha,8.96,508
1509,Limpeza,17.92,509
1510,Sabonete,35.84,510
1511,Pão,71.68,511
1512,Alho,143.36,512
1513,Cenoura,286.72,513
1514,Batata,573.44,514
1515,Repolho,1.12,515
1516,Maionese,2.24,516
1517,Ketchup,4.48,517
1518,Mostarda,8.96,518
1519,Macarrão,17.92,519
1520,Miojo,35.84,520
1521,Sabão,71.68,521
1522,Perfume,143.36,522
1523,Shampoo,286.72,523
1524,Condicionador,573.44,524
1525,Gilete,1146.88,525
1526,Talheres,1.12,526
1527,Refrigerante,2.24,527
1528,Torta,4.48,528
1529,Frango,8.96,529
1530,Carne,17.92,530
1531,Vassoura,35.84,531
1532,Bucha,71.68,532
1533,Limpeza,143.36,533
1534,Sabonete,286.72,534
1535,Pão,573.44,535
1536,Alho,1.12,536
1537,Cenoura,2.24,537
1538,Batata,4.48,538
1539,Repolho,8.96,539
1540,Maionese,17.92,540
1541,Ketchup,35.84,541
1542,Mostarda,71.68,542
1543,Macarrão,143.36,543
1544,Miojo,286.72,544
1545,Sabão,573.44,545
1546,Perfume,1146.88,546
1547,Shampoo,1.12,547
1548,Condicionador,2.24,548
1549,Gilete,4.48,549
1550,Talheres,8.96,550
1551,Refrigerante,17.92,551
1552,Torta,35.84,552
1553,Frango,71.68,553
1554,Carne,143.36,554
1555,Vassoura,286.72,555
1556,Bucha,573.44,556
1557,Limpeza,1.12,557
1558,Sabonete,2.24,558
1559,Pão,4.48,559
1560,Alho,8.96,560
1561,Cenoura,17.92,561
1562,Batata,35.84,562
1563,Repolho,71.68,563
1564,Maionese,143.36,564
1565,Ketchup,286.72,565
1566,Mostarda,573.44,566
1567,Macarrão,1146.88,567
1568,Miojo,1.12,568
1569,Sabão,2.24,569
1570,Perfume,4.48,570
1571,Shampoo,8.96,571
1572,Condicionador,17.92,572
1573,Gilete,35.84,573
1574,Talheres,71.68,574
1575,Refrigerante,143.36,575
1576,Torta,286.72,576
1577,Frango,573.44,577
1578,Carne,1.12,578
1579,Vassoura,2.24,579
1580,Bucha,4.48,580
1581,Limpeza,8.96,581
1582,Sabonete,17.92,582
1583,Pão,35.84,583
1584,Alho,71.68,584
1585,Cenoura,143.36,585
1586,Batata,286.72,586
1587,Repolho,573.44,587
1588,Maionese,1146.88,588
1589,Ketchup,1.12,589
1590,Mostarda,2.24,590
1591,Macarrão,4.48,591
1592,Miojo,8.96,592
1593,Sabão,17.92,593
1594,Perfume,35.84,594
1595,Shampoo,71.68,595
1596,Condicionador,143.36,596
1597,Gilete,286.72,597
1598,Talheres,573.44,598
1599,Refrigerante,1.12,599
1600,Torta,2.24,600
1601,Frango,4.48,601
1602,Carne,8.96,602
1603,Vassoura,17.92,603
1604,Bucha,35.84,604
1605,Limpeza,71.68,605
1606,Sabonete,143.36,606
1607,Pão,286.72,607
1608,Alho,573.44,608
1609,Cenoura,1146.88,609
1610,Batata,1.12,610
1611,Repolho,2.24,611
1612,Maionese,4.48,612
1613,Ketchup,8.96,613
1614,Mostarda,17.92,614
1615,Macarrão,35.84,615
1616,Miojo,71.68,616
1617,Sabão,143.36,617
1618,Perfume,286.72,618
1619,Shampoo,573.44,619
1620,Condicionador,1.12,620
1621,Gilete,2.24,621
1622,Talheres,4.48,622
1623,Refrigerante,8.96,623
1624,Torta,17.92,624
1625,Frango,35.84,625
1626,Carne,71.68,626
1627,Vassoura,143.36,627
1628,Bucha,286.72,628
1629,Limpeza,573.44,629
1630,Sabonete,1146.88,630
1631,Pão,1.12,631
1632,Alho,2.24,632
1633,Cenoura,4.48,633
1634,Batata,8.96,634
1635,Repolho,17.92,635
1636,Maionese,35.84,636
1637,Ketchup,71.68,637
1638,Mostarda,143.36,638
1639,Macarrão,286.72,639
1640,Miojo,573.44,640
1641,Sabão,1.12,641
1642,Perfume,2.24,642
1643,Shampoo,4.48,643
1644,Condicionador,8.96,644
1645,Gilete,17.92,645
1646,Talheres,35.84,646
1647,Refrigerante,71.68,647
1648,Torta,143.36,648
1649,Frango,286.72,649
1650,Carne,573.44,650
1651,Vassoura,1146.88,651
1652,Bucha,1.12,652
1653,Limpeza,2.24,653
1654,Sabonete,4.48,654
1655,Pão,8.96,655
1656,Alho,17.92,656
1657,Cenoura,35.84,657
1658,Batata,71.68,658
1659,Repolho,143.36,659
1660,Maionese,286.72,660
1661,Ketchup,573.44,661
1662,Mostarda,1.12,662
1663,Macarrão,2.24,663
1664,Miojo,4.48,664
1665,Sabão,8.96,665
1666,Perfume,17.92,666
1667,Shampoo,35.84,667
1668,Condicionador,71.68,668
1669,Gilete,143.36,669
1670,Talheres,286.72,670
1671,Refrigerante,573.44,671
1672,Torta,1146.88,672
1673,Frango,1.12,673
1674,Carne,2.24,674
1675,Vassoura,4.48,675
1676,Bucha,8.96,676
1677,Limpeza,17.92,677
1678,Sabonete,35.84,678
1679,Pão,71.68,679
1680,Alho,143.36,680
1681,Cenoura,286.72,681
1682,Batata,573.44,682
1683,Repolho,1.12,683
1684,Maionese,2.24,684
1685,Ketchup,4.48,685
1686,Mostarda,8.96,686
1687,Macarrão,17.92,687
1688,Miojo,35.84,688
1689,Sabão,71.68,689
1690,Perfume,143.36,690
1691,Shampoo,286.72,691
1692,Condicionador,573.44,692
1693,Gilete,1146.88,693
1694,Talheres,1.12,694
1695,Refrigerante,2.24,695
1696,Torta,4.48,696
1697,Frango,8.96,697
1698,Carne,17.92,698
1699,Vassoura,35.84,699
1700,Bucha,71.68,700
1701,Limpeza,143.36,701
1702,Torta,286.72,702
1703,Frango,573.44,703
1704,Carne,1.12,704
1705,Vassoura,2.24,705
1706,Bucha,4.48,706
1707,Limpeza,8.96,707
1708,Pão,17.92,708
1709,Alho,35.84,709
1710,Cenoura,71.68,710
1711,Batata,143.36,711
1712,Repolho,286.72,712
1713,Maionese,573.44,713
1714,Ketchup,1146.88,714
1715,Mostarda,1.12,715
1716,Macarrão,2.24,716
1717,Miojo,4.48,717
1718,Sabão,8.96,718
1719,Perfume,17.92,719
1720,Shampoo,35.84,720
1721,Condicionador,71.68,721
1722,Gilete,143.36,722
1723,Talheres,286.72,723
1724,Refrigerante,573.44,724
1725,Torta,1.12,725
1726,Frango,2.24,726
1727,Carne,4.48,727
1728,Vassoura,8.96,728
1729,Bucha,17.92,729
1730,Limpeza,35.84,730
1731,Sabonete,71.68,731
1732,Pão,143.36,732
1733,Alho,286.72,733
1734,Cenoura,573.44,734
1735,Batata,1146.88,735
1736,Repolho,1.12,736
1737,Maionese,2.24,737
1738,Ketchup,4.48,738
1739,Mostarda,8.96,739
1740,Macarrão,17.92,740
1741,Miojo,35.84,741
1742,Sabão,71.68,742
1743,Perfume,143.36,743
1744,Shampoo,286.72,744
1745,Condicionador,573.44,745
1746,Gilete,1.12,746
1747,Talheres,2.24,747
1748,Refrigerante,4.48,748
1749,Torta,8.96,749
1750,Frango,17.92,750
1751,Carne,35.84,751
1752,Vassoura,71.68,752
1753,Bucha,143.36,753
1754,Limpeza,286.72,754
1755,Sabonete,573.44,755
1756,Pão,1146.88,756
1757,Alho,1.12,757
1758,Cenoura,2.24,758
1759,Batata,4.48,759
1760,Repolho,8.96,760
1761,Maionese,17.92,761
1762,Ketchup,35.84,762
1763,Mostarda,71.68,763
1764,Macarrão,143.36,764
1765,Miojo,286.72,765
1766,Sabão,573.44,766
1767,Perfume,1.12,767
1768,Shampoo,2.24,768
1769,Condicionador,4.48,769
1770,Gilete,8.96,770
1771,Talheres,17.92,771
1772,Refrigerante,35.84,772
1773,Torta,71.68,773
1774,Frango,143.36,774
1775,Carne,286.72,775
1776,Vassoura,573.44,776
1777,Bucha,1146.88,777
1778,Limpeza,1.12,778
1779,Sabonete,2.24,779
1780,Pão,4.48,780
1781,Alho,8.96,781
1782,Cenoura,17.92,782
1783,Batata,35.84,783
1784,Repolho,71.68,784
1785,Maionese,143.36,785
1786,Ketchup,286.72,786
1787,Mostarda,573.44,787
1788,Macarrão,1.12,788
1789,Miojo,2.24,789
1790,Sabão,4.48,790
1791,Perfume,8.96,791
1792,Shampoo,17.92,792
1793,Condicionador,35.84,793
1794,Gilete,71.68,794
1795,Talheres,143.36,795
1796,Refrigerante,286.72,796
1797,Torta,573.44,797
1798,Frango,1146.88,798
1799,Carne,1.12,799
1800,Vassoura,2.24,800
1801,Bucha,4.48,801
1802,Limpeza,8.96,802
1803,Sabonete,17.92,803
1804,Pão,35.84,804
1805,Alho,71.68,805
1806,Cenoura,143.36,806
1807,Batata,286.72,807
1808,Repolho,573.44,808
1809,Maionese,1.12,809
1810,Ketchup,2.24,810
1811,Mostarda,4.48,811
1812,Macarrão,8.96,812
1813,Miojo,17.92,813
1814,Sabão,35.84,814
1815,Perfume,71.68,815
1816,Shampoo,143.36,816
1817,Condicionador,286.72,817
1818,Gilete,573.44,818
1819,Talheres,1146.88,819
1820,Refrigerante,1.12,820
1821,Torta,2.24,821
1822,Frango,4.48,822
1823,Carne,8.96,823
1824,Vassoura,17.92,824
1825,Bucha,35.84,825
1826,Limpeza,71.68,826
1827,Sabonete,143.36,827
1828,Pão,286.72,828
1829,Alho,573.44,829
1830,Cenoura,1.12,830
1831,Batata,2.24,831
1832,Repolho,4.48,832
1833,Maionese,8.96,833
1834,Ketchup,17.92,834
1835,Mostarda,35.84,835
1836,Macarrão,71.68,836
1837,Miojo,143.36,837
1838,Sabão,286.72,838
1839,Perfume,573.44,839
1840,Shampoo,1146.88,840
1841,Condicionador,1.12,841
1842,Gilete,2.24,842
1843,Talheres,4.48,843
1844,Refrigerante,8.96,844
1845,Torta,17.92,845
1846,Frango,35.84,846
1847,Carne,71.68,847
1848,Vassoura,143.36,848
1849,Bucha,286.72,849
1850,Limpeza,573.44,850
1851,Sabonete,1.12,851
1852,Pão,2.24,852
1853,Alho,4.48,853
1854,Cenoura,8.96,854
1855,Batata,17.92,855
1856,Repolho,35.84,856
1857,Maionese,71.68,857
1858,Ketchup,143.36,858
1859,Mostarda,286.72,859
1860,Macarrão,573.44,860
1861,Miojo,1146.88,861
1862,Sabão,1.12,862
1863,Perfume,2.24,863
1864,Shampoo,4.48,864
1865,Condicionador,8.96,865
1866,Gilete,17.92,866
1867,Talheres,35.84,867
1868,Refrigerante,71.68,868
1869,Torta,143.36,869
1870,Frango,286.72,870
1871,Carne,573.44,871
1872,Vassoura,1.12,872
1873,Bucha,2.24,873
1874,Limpeza,4.48,874
1875,Sabonete,8.96,875
1876,Pão,17.92,876
1877,Alho,35.84,877
1878,Cenoura,71.68,878
1879,Batata,143.36,879
1880,Repolho,286.72,880
1881,Maionese,573.44,881
1882,Ketchup,1146.88,882
1883,Mostarda,1.12,883
1884,Macarrão,2.24,884
1885,Miojo,4.48,885
1886,Sabão,8.96,886
1887,Perfume,17.92,887
1888,Shampoo,35.84,888
1889,Condicionador,71.68,889
1890,Gilete,143.36,890
1891,Talheres,286.72,891
1892,Refrigerante,573.44,892
1893,Torta,1.12,893
1894,Frango,2.24,894
1895,Carne,4.48,895
1896,Vassoura,8.96,896
1897,Bucha,17.92,897
1898,Limpeza,35.84,898
1899,Sabonete,71.68,899
1900,Pão,143.36,900
1901,Alho,286.72,901
1902,Cenoura,573.44,902
1903,Batata,1146.88,903
1904,Repolho,1.12,904
1905,Maionese,2.24,905
1906,Ketchup,4.48,906
1907,Mostarda,8.96,907
1908,Macarrão,17.92,908
1909,Miojo,35.84,909
1910,Sabão,71.68,910
1911,Perfume,143.36,911
1912,Shampoo,286.72,912
1913,Condicionador,573.44,913
1914,Gilete,1.12,914
1915,Talheres,2.24,915
1916,Refrigerante,4.48,916
1917,Torta,8.96,917
1918,Frango,17.92,918
1919,Carne,35.84,919
1920,Vassoura,71.68,920
1921,Bucha,143.36,921
1922,Limpeza,286.72,922
1923,Sabonete,573.44,923
1924,Pão,1146.88,924
1925,Alho,1.12,925
1926,Cenoura,2.24,926
1927,Batata,4.48,927
1928,Repolho,8.96,928
1929,Maionese,17.92,929
1930,Ketchup,35.84,930
1931,Mostarda,71.68,931
1932,Macarrão,143.36,932
1933,Miojo,286.72,933
1934,Sabão,573.44,934
1935,Perfume,1.12,935
1936,Shampoo,2.24,936
1937,Condicionador,4.48,937
1938,Gilete,8.96,938
1939,Talheres,17.92,939
1940,Refrigerante,35.84,940
1941,Torta,71.68,941
1942,Frango,143.36,942
1943,Carne,286.72,943
1944,Vassoura,573.44,944
1945,Bucha,1146.88,945
1946,Limpeza,1.12,946
1947,Sabonete,2.24,947
1948,Pão,4.48,948
1949,Alho,8.96,949
1950,Cenoura,17.92,950
1951,Batata,35.84,951
1952,Repolho,71.68,952
1953,Maionese,143.36,953
1954,Ketchup,286.72,954
1955,Mostarda,573.44,955
1956,Macarrão,1.12,956
1957,Miojo,2.24,957
1958,Sabão,4.48,958
1959,Perfume,8.96,959
1960,Shampoo,17.92,960
1961,Condicionador,35.84,961
1962,Gilete,71.68,962
1963,Talheres,143.36,963
1964,Refrigerante,286.72,964
1965,Torta,573.44,965
1966,Frango,1146.88,966
1967,Carne,1.12,967
1968,Vassoura,2.24,968
1969,Bucha,4.48,969
1970,Limpeza,8.96,970
1971,Sabonete,17.92,971
1972,Pão,35.84,972
1973,Alho,71.68,973
1974,Cenoura,143.36,974
1975,Batata,286.72,975
1976,Repolho,573.44,976
1977,Maionese,1.12,977
1978,Ketchup,2.24,978
1979,Mostarda,4.48,979
1980,Macarrão,8.96,980
1981,Miojo,17.92,981
1982,Sabão,35.84,982
1983,Perfume,71.68,983
1984,Shampoo,143.36,984
1985,Condicionador,286.72,985
1986,Gilete,573.44,986
1987,Talheres,1146.88,987
1988,Refrigerante,1.12,988
1989,Torta,2.24,989
1990,Frango,4.48,990
1991,Carne,8.96,991
1992,Vassoura,17.92,992
1993,Bucha,35.84,993
1994,Limpeza,71.68,994
1995,Sabonete,143.36,995
1996,Pão,286.72,996
1997,Alho,573.44,997
1998,Cenoura,1.12,998
1999,Batata,2.24,999
2000,Repolho,4.48,1000
2001,Maionese,8.96,1001
2002,Ketchup,17.92,1002
2003,Mostarda,35.84,1003
2004,Macarrão,71.68,1004
2005,Miojo,143.36,1005
2006,Sabão,286.72,1006
2007,Perfume,573.44,1007
2008,Shampoo,1146.88,1008
2009,Condicionador,1.12,1009
2010,Gilete,2.24,1010
2011,Talheres,4.48,1011
2012,Refrigerante,8.96,1012
2013,Torta,17.92,1013
2014,Frango,35.84,1014
